CSDUID,CSD,Period,IndicatorSummaryDescription,UnitOfMeasure,OriginalValue
4811012,Leduc County,2012,New Temp. Residents,,75.00000
4811012,Leduc County,2013,New Temp. Residents,,160.00000
4811013,Beaumont,2001,New Temp. Residents,,0.00000
4811013,Beaumont,2002,New Temp. Residents,,5.00000
4811013,Beaumont,2003,New Temp. Residents,,5.00000
4811013,Beaumont,2004,New Temp. Residents,,5.00000
4811013,Beaumont,2005,New Temp. Residents,,0.00000
4811013,Beaumont,2006,New Temp. Residents,,5.00000
4811013,Beaumont,2007,New Temp. Residents,,0.00000
4811013,Beaumont,2008,New Temp. Residents,,20.00000
4811013,Beaumont,2009,New Temp. Residents,,30.00000
4811013,Beaumont,2010,New Temp. Residents,,50.00000
4811013,Beaumont,2011,New Temp. Residents,,55.00000
4811013,Beaumont,2012,New Temp. Residents,,65.00000
4811013,Beaumont,2013,New Temp. Residents,,80.00000
4811013,Beaumont,2014,New Temp. Residents,,155.00000
4811001,Wetaskiwin County No. 10,2014,New Temp. Residents,,5.00000
4811001,Wetaskiwin County No. 10,2001,New Temp. Residents,,0.00000
4811001,Wetaskiwin County No. 10,2002,New Temp. Residents,,0.00000
4811001,Wetaskiwin County No. 10,2003,New Temp. Residents,,0.00000
4811001,Wetaskiwin County No. 10,2004,New Temp. Residents,,0.00000
4811001,Wetaskiwin County No. 10,2005,New Temp. Residents,,0.00000
4811001,Wetaskiwin County No. 10,2006,New Temp. Residents,,0.00000
4811001,Wetaskiwin County No. 10,2007,New Temp. Residents,,0.00000
4811001,Wetaskiwin County No. 10,2008,New Temp. Residents,,0.00000
4811001,Wetaskiwin County No. 10,2009,New Temp. Residents,,0.00000
4811001,Wetaskiwin County No. 10,2010,New Temp. Residents,,0.00000
4811001,Wetaskiwin County No. 10,2011,New Temp. Residents,,0.00000
4811001,Wetaskiwin County No. 10,2012,New Temp. Residents,,0.00000
4811001,Wetaskiwin County No. 10,2013,New Temp. Residents,,5.00000
4811002,Wetaskiwin,2001,New Temp. Residents,,15.00000
4811002,Wetaskiwin,2002,New Temp. Residents,,20.00000
4811002,Wetaskiwin,2003,New Temp. Residents,,25.00000
4811002,Wetaskiwin,2004,New Temp. Residents,,10.00000
4811002,Wetaskiwin,2005,New Temp. Residents,,15.00000
4811002,Wetaskiwin,2006,New Temp. Residents,,10.00000
4811002,Wetaskiwin,2007,New Temp. Residents,,35.00000
4811002,Wetaskiwin,2008,New Temp. Residents,,35.00000
4811002,Wetaskiwin,2009,New Temp. Residents,,80.00000
4811002,Wetaskiwin,2010,New Temp. Residents,,75.00000
4811002,Wetaskiwin,2011,New Temp. Residents,,120.00000
4811002,Wetaskiwin,2012,New Temp. Residents,,160.00000
4811002,Wetaskiwin,2013,New Temp. Residents,,145.00000
4811002,Wetaskiwin,2014,New Temp. Residents,,145.00000
4817078,Manning,2014,New Temp. Residents,,45.00000
4817078,Manning,2001,New Temp. Residents,,5.00000
4817078,Manning,2002,New Temp. Residents,,0.00000
4817078,Manning,2003,New Temp. Residents,,0.00000
4817078,Manning,2004,New Temp. Residents,,5.00000
4817078,Manning,2005,New Temp. Residents,,5.00000
4817078,Manning,2006,New Temp. Residents,,0.00000
4817078,Manning,2007,New Temp. Residents,,10.00000
4817078,Manning,2008,New Temp. Residents,,5.00000
4817078,Manning,2009,New Temp. Residents,,15.00000
4817078,Manning,2010,New Temp. Residents,,15.00000
4817078,Manning,2011,New Temp. Residents,,20.00000
4817078,Manning,2012,New Temp. Residents,,50.00000
4817078,Manning,2013,New Temp. Residents,,55.00000
4817093,High Level,2001,New Temp. Residents,,45.00000
4817093,High Level,2002,New Temp. Residents,,45.00000
4817093,High Level,2003,New Temp. Residents,,25.00000
4817093,High Level,2004,New Temp. Residents,,10.00000
4817093,High Level,2005,New Temp. Residents,,20.00000
4817093,High Level,2006,New Temp. Residents,,25.00000
4817093,High Level,2007,New Temp. Residents,,20.00000
4817093,High Level,2008,New Temp. Residents,,40.00000
4817093,High Level,2009,New Temp. Residents,,45.00000
4817093,High Level,2010,New Temp. Residents,,55.00000
4817093,High Level,2011,New Temp. Residents,,65.00000
4817093,High Level,2012,New Temp. Residents,,80.00000
4817093,High Level,2013,New Temp. Residents,,75.00000
4817093,High Level,2014,New Temp. Residents,,100.00000
4813036,Thorhild County,2014,New Temp. Residents,,0.00000
4813036,Thorhild County,2001,New Temp. Residents,,0.00000
4813036,Thorhild County,2002,New Temp. Residents,,5.00000
4813036,Thorhild County,2003,New Temp. Residents,,10.00000
4813036,Thorhild County,2004,New Temp. Residents,,5.00000
4813036,Thorhild County,2005,New Temp. Residents,,0.00000
4813036,Thorhild County,2006,New Temp. Residents,,5.00000
4813036,Thorhild County,2007,New Temp. Residents,,0.00000
4813036,Thorhild County,2008,New Temp. Residents,,0.00000
4813036,Thorhild County,2009,New Temp. Residents,,0.00000
4813036,Thorhild County,2010,New Temp. Residents,,5.00000
4813036,Thorhild County,2011,New Temp. Residents,,0.00000
4813036,Thorhild County,2012,New Temp. Residents,,0.00000
4813036,Thorhild County,2013,New Temp. Residents,,0.00000
4813044,Athabasca County,2001,New Temp. Residents,,0.00000
4813044,Athabasca County,2002,New Temp. Residents,,0.00000
4813044,Athabasca County,2003,New Temp. Residents,,0.00000
4813044,Athabasca County,2004,New Temp. Residents,,0.00000
4813044,Athabasca County,2005,New Temp. Residents,,0.00000
4813044,Athabasca County,2006,New Temp. Residents,,0.00000
4813044,Athabasca County,2007,New Temp. Residents,,0.00000
4813044,Athabasca County,2008,New Temp. Residents,,0.00000
4813044,Athabasca County,2009,New Temp. Residents,,0.00000
4813044,Athabasca County,2010,New Temp. Residents,,10.00000
4813044,Athabasca County,2011,New Temp. Residents,,15.00000
4813044,Athabasca County,2012,New Temp. Residents,,15.00000
4813044,Athabasca County,2013,New Temp. Residents,,25.00000
4813044,Athabasca County,2014,New Temp. Residents,,35.00000
4813046,Boyle,2014,New Temp. Residents,,10.00000
4813046,Boyle,2001,New Temp. Residents,,5.00000
4813046,Boyle,2002,New Temp. Residents,,5.00000
4813046,Boyle,2003,New Temp. Residents,,0.00000
4813046,Boyle,2004,New Temp. Residents,,0.00000
4813046,Boyle,2005,New Temp. Residents,,5.00000
4813046,Boyle,2006,New Temp. Residents,,15.00000
4813046,Boyle,2007,New Temp. Residents,,5.00000
4813046,Boyle,2008,New Temp. Residents,,0.00000
4813046,Boyle,2009,New Temp. Residents,,10.00000
4813046,Boyle,2010,New Temp. Residents,,5.00000
4813046,Boyle,2011,New Temp. Residents,,5.00000
4813046,Boyle,2012,New Temp. Residents,,10.00000
4813046,Boyle,2013,New Temp. Residents,,15.00000
4813048,Athabasca,2001,New Temp. Residents,,10.00000
4813048,Athabasca,2002,New Temp. Residents,,10.00000
4813048,Athabasca,2003,New Temp. Residents,,15.00000
4813048,Athabasca,2004,New Temp. Residents,,15.00000
4813048,Athabasca,2005,New Temp. Residents,,5.00000
4813048,Athabasca,2006,New Temp. Residents,,15.00000
4813048,Athabasca,2007,New Temp. Residents,,10.00000
4813048,Athabasca,2008,New Temp. Residents,,20.00000
4813048,Athabasca,2009,New Temp. Residents,,20.00000
4813048,Athabasca,2010,New Temp. Residents,,45.00000
4813048,Athabasca,2011,New Temp. Residents,,50.00000
4813048,Athabasca,2012,New Temp. Residents,,65.00000
4813048,Athabasca,2013,New Temp. Residents,,65.00000
4813048,Athabasca,2014,New Temp. Residents,,80.00000
4813049,Island Lake,2014,New Temp. Residents,,0.00000
4813049,Island Lake,2001,New Temp. Residents,,0.00000
4813049,Island Lake,2002,New Temp. Residents,,0.00000
4813049,Island Lake,2003,New Temp. Residents,,0.00000
4813049,Island Lake,2004,New Temp. Residents,,0.00000
4813049,Island Lake,2005,New Temp. Residents,,0.00000
4813049,Island Lake,2006,New Temp. Residents,,0.00000
4813049,Island Lake,2007,New Temp. Residents,,0.00000
4813049,Island Lake,2008,New Temp. Residents,,0.00000
4813049,Island Lake,2009,New Temp. Residents,,0.00000
4813049,Island Lake,2010,New Temp. Residents,,0.00000
4813049,Island Lake,2011,New Temp. Residents,,0.00000
4813049,Island Lake,2012,New Temp. Residents,,0.00000
4813049,Island Lake,2013,New Temp. Residents,,0.00000
4817039,Nampa,2001,New Temp. Residents,,0.00000
4817039,Nampa,2002,New Temp. Residents,,0.00000
4817039,Nampa,2003,New Temp. Residents,,0.00000
4817039,Nampa,2004,New Temp. Residents,,0.00000
4817039,Nampa,2005,New Temp. Residents,,0.00000
4817039,Nampa,2006,New Temp. Residents,,0.00000
4817039,Nampa,2007,New Temp. Residents,,10.00000
4817039,Nampa,2008,New Temp. Residents,,25.00000
4817039,Nampa,2009,New Temp. Residents,,10.00000
4817039,Nampa,2010,New Temp. Residents,,5.00000
4817039,Nampa,2011,New Temp. Residents,,15.00000
4817039,Nampa,2012,New Temp. Residents,,15.00000
4817039,Nampa,2013,New Temp. Residents,,15.00000
4817039,Nampa,2014,New Temp. Residents,,25.00000
4819009,Beaverlodge,2014,New Temp. Residents,,5.00000
4819009,Beaverlodge,2001,New Temp. Residents,,0.00000
4819009,Beaverlodge,2002,New Temp. Residents,,0.00000
4819009,Beaverlodge,2003,New Temp. Residents,,0.00000
4819009,Beaverlodge,2004,New Temp. Residents,,0.00000
4819009,Beaverlodge,2005,New Temp. Residents,,0.00000
4819009,Beaverlodge,2006,New Temp. Residents,,0.00000
4819009,Beaverlodge,2007,New Temp. Residents,,0.00000
4819009,Beaverlodge,2008,New Temp. Residents,,0.00000
4819009,Beaverlodge,2009,New Temp. Residents,,0.00000
4819009,Beaverlodge,2010,New Temp. Residents,,0.00000
4819009,Beaverlodge,2011,New Temp. Residents,,0.00000
4819009,Beaverlodge,2012,New Temp. Residents,,0.00000
4819009,Beaverlodge,2013,New Temp. Residents,,0.00000
4810052,Two Hills,2001,New Temp. Residents,,0.00000
4810052,Two Hills,2002,New Temp. Residents,,5.00000
4810052,Two Hills,2003,New Temp. Residents,,0.00000
4810052,Two Hills,2004,New Temp. Residents,,0.00000
4810052,Two Hills,2005,New Temp. Residents,,0.00000
4810052,Two Hills,2006,New Temp. Residents,,0.00000
4810052,Two Hills,2007,New Temp. Residents,,0.00000
4810052,Two Hills,2008,New Temp. Residents,,0.00000
4810052,Two Hills,2009,New Temp. Residents,,0.00000
4810052,Two Hills,2010,New Temp. Residents,,0.00000
4810052,Two Hills,2011,New Temp. Residents,,0.00000
4810052,Two Hills,2012,New Temp. Residents,,0.00000
4810052,Two Hills,2013,New Temp. Residents,,0.00000
4810052,Two Hills,2014,New Temp. Residents,,5.00000
4810058,Lamont County,2001,New Temp. Residents,,0.00000
4810058,Lamont County,2002,New Temp. Residents,,0.00000
4810058,Lamont County,2003,New Temp. Residents,,0.00000
4810058,Lamont County,2004,New Temp. Residents,,0.00000
4810058,Lamont County,2005,New Temp. Residents,,0.00000
4810058,Lamont County,2006,New Temp. Residents,,0.00000
4810058,Lamont County,2007,New Temp. Residents,,0.00000
4810058,Lamont County,2008,New Temp. Residents,,0.00000
4810058,Lamont County,2009,New Temp. Residents,,0.00000
4810058,Lamont County,2010,New Temp. Residents,,0.00000
4810058,Lamont County,2011,New Temp. Residents,,0.00000
4810058,Lamont County,2012,New Temp. Residents,,0.00000
4810058,Lamont County,2013,New Temp. Residents,,0.00000
4810058,Lamont County,2014,New Temp. Residents,,0.00000
4810048,Two Hills County No. 21,2001,New Temp. Residents,,0.00000
4810048,Two Hills County No. 21,2002,New Temp. Residents,,0.00000
4810048,Two Hills County No. 21,2003,New Temp. Residents,,0.00000
4810048,Two Hills County No. 21,2004,New Temp. Residents,,0.00000
4810048,Two Hills County No. 21,2005,New Temp. Residents,,0.00000
4810048,Two Hills County No. 21,2006,New Temp. Residents,,0.00000
4810048,Two Hills County No. 21,2007,New Temp. Residents,,0.00000
4810048,Two Hills County No. 21,2008,New Temp. Residents,,0.00000
4810048,Two Hills County No. 21,2009,New Temp. Residents,,0.00000
4810048,Two Hills County No. 21,2010,New Temp. Residents,,0.00000
4810048,Two Hills County No. 21,2011,New Temp. Residents,,0.00000
4810048,Two Hills County No. 21,2012,New Temp. Residents,,0.00000
4810048,Two Hills County No. 21,2013,New Temp. Residents,,0.00000
4810048,Two Hills County No. 21,2014,New Temp. Residents,,0.00000
4810051,Myrnam,2014,New Temp. Residents,,0.00000
4810051,Myrnam,2001,New Temp. Residents,,0.00000
4810051,Myrnam,2002,New Temp. Residents,,0.00000
4810051,Myrnam,2003,New Temp. Residents,,0.00000
4810051,Myrnam,2004,New Temp. Residents,,0.00000
4810051,Myrnam,2005,New Temp. Residents,,0.00000
4810051,Myrnam,2006,New Temp. Residents,,0.00000
4810051,Myrnam,2007,New Temp. Residents,,0.00000
4810051,Myrnam,2008,New Temp. Residents,,0.00000
4810051,Myrnam,2009,New Temp. Residents,,0.00000
4810051,Myrnam,2010,New Temp. Residents,,0.00000
4810051,Myrnam,2011,New Temp. Residents,,0.00000
4810051,Myrnam,2012,New Temp. Residents,,0.00000
4810051,Myrnam,2013,New Temp. Residents,,0.00000
4810059,Andrew,2001,New Temp. Residents,,0.00000
4810059,Andrew,2002,New Temp. Residents,,0.00000
4810059,Andrew,2003,New Temp. Residents,,0.00000
4810059,Andrew,2004,New Temp. Residents,,0.00000
4810059,Andrew,2005,New Temp. Residents,,0.00000
4810059,Andrew,2006,New Temp. Residents,,0.00000
4810059,Andrew,2007,New Temp. Residents,,0.00000
4810059,Andrew,2008,New Temp. Residents,,0.00000
4810059,Andrew,2009,New Temp. Residents,,0.00000
4810059,Andrew,2010,New Temp. Residents,,0.00000
4810059,Andrew,2011,New Temp. Residents,,0.00000
4810059,Andrew,2012,New Temp. Residents,,0.00000
4810059,Andrew,2013,New Temp. Residents,,0.00000
4810059,Andrew,2014,New Temp. Residents,,0.00000
4810061,Mundare,2014,New Temp. Residents,,20.00000
4810061,Mundare,2001,New Temp. Residents,,0.00000
4810061,Mundare,2002,New Temp. Residents,,0.00000
4810061,Mundare,2003,New Temp. Residents,,0.00000
4810061,Mundare,2004,New Temp. Residents,,0.00000
4810061,Mundare,2005,New Temp. Residents,,0.00000
4810061,Mundare,2006,New Temp. Residents,,0.00000
4810061,Mundare,2007,New Temp. Residents,,0.00000
4810061,Mundare,2008,New Temp. Residents,,10.00000
4810061,Mundare,2009,New Temp. Residents,,10.00000
4810061,Mundare,2010,New Temp. Residents,,5.00000
4810061,Mundare,2011,New Temp. Residents,,10.00000
4810061,Mundare,2012,New Temp. Residents,,5.00000
4810061,Mundare,2013,New Temp. Residents,,15.00000
4810031,Innisfree,2001,New Temp. Residents,,0.00000
4810031,Innisfree,2002,New Temp. Residents,,0.00000
4810031,Innisfree,2003,New Temp. Residents,,0.00000
4810031,Innisfree,2004,New Temp. Residents,,0.00000
4810031,Innisfree,2005,New Temp. Residents,,0.00000
4810031,Innisfree,2006,New Temp. Residents,,0.00000
4810031,Innisfree,2007,New Temp. Residents,,0.00000
4810031,Innisfree,2008,New Temp. Residents,,0.00000
4810031,Innisfree,2009,New Temp. Residents,,0.00000
4810031,Innisfree,2010,New Temp. Residents,,0.00000
4810031,Innisfree,2011,New Temp. Residents,,0.00000
4810031,Innisfree,2012,New Temp. Residents,,5.00000
4810031,Innisfree,2013,New Temp. Residents,,0.00000
4810031,Innisfree,2014,New Temp. Residents,,0.00000
4814003,Yellowhead County,2014,New Temp. Residents,,15.00000
4814003,Yellowhead County,2001,New Temp. Residents,,0.00000
4814003,Yellowhead County,2002,New Temp. Residents,,0.00000
4814003,Yellowhead County,2003,New Temp. Residents,,0.00000
4814003,Yellowhead County,2004,New Temp. Residents,,0.00000
4814003,Yellowhead County,2005,New Temp. Residents,,0.00000
4814003,Yellowhead County,2006,New Temp. Residents,,0.00000
4814003,Yellowhead County,2007,New Temp. Residents,,0.00000
4814003,Yellowhead County,2008,New Temp. Residents,,5.00000
4814003,Yellowhead County,2009,New Temp. Residents,,5.00000
4814003,Yellowhead County,2010,New Temp. Residents,,15.00000
4814003,Yellowhead County,2011,New Temp. Residents,,10.00000
4814003,Yellowhead County,2012,New Temp. Residents,,15.00000
4814003,Yellowhead County,2013,New Temp. Residents,,10.00000
4814019,Hinton,2001,New Temp. Residents,,30.00000
4814019,Hinton,2002,New Temp. Residents,,20.00000
4814019,Hinton,2003,New Temp. Residents,,30.00000
4814019,Hinton,2004,New Temp. Residents,,25.00000
4814019,Hinton,2005,New Temp. Residents,,25.00000
4814019,Hinton,2006,New Temp. Residents,,20.00000
4814019,Hinton,2007,New Temp. Residents,,45.00000
4814019,Hinton,2008,New Temp. Residents,,110.00000
4814019,Hinton,2009,New Temp. Residents,,130.00000
4814019,Hinton,2010,New Temp. Residents,,120.00000
4814019,Hinton,2011,New Temp. Residents,,100.00000
4814019,Hinton,2012,New Temp. Residents,,145.00000
4814019,Hinton,2013,New Temp. Residents,,150.00000
4814019,Hinton,2014,New Temp. Residents,,135.00000
4814024,Edson,2014,New Temp. Residents,,260.00000
4814024,Edson,2001,New Temp. Residents,,10.00000
4814024,Edson,2002,New Temp. Residents,,5.00000
4814024,Edson,2003,New Temp. Residents,,0.00000
4814024,Edson,2004,New Temp. Residents,,0.00000
4814024,Edson,2005,New Temp. Residents,,0.00000
4814024,Edson,2006,New Temp. Residents,,25.00000
4814024,Edson,2007,New Temp. Residents,,45.00000
4814024,Edson,2008,New Temp. Residents,,55.00000
4814024,Edson,2009,New Temp. Residents,,125.00000
4814024,Edson,2010,New Temp. Residents,,140.00000
4814024,Edson,2011,New Temp. Residents,,155.00000
4814024,Edson,2012,New Temp. Residents,,215.00000
4814024,Edson,2013,New Temp. Residents,,230.00000
4811064,Gibbons,2001,New Temp. Residents,,0.00000
4811064,Gibbons,2002,New Temp. Residents,,0.00000
4811064,Gibbons,2003,New Temp. Residents,,0.00000
4811064,Gibbons,2004,New Temp. Residents,,0.00000
4811064,Gibbons,2005,New Temp. Residents,,0.00000
4811064,Gibbons,2006,New Temp. Residents,,0.00000
4811064,Gibbons,2007,New Temp. Residents,,0.00000
4811064,Gibbons,2008,New Temp. Residents,,0.00000
4811064,Gibbons,2009,New Temp. Residents,,0.00000
4811064,Gibbons,2010,New Temp. Residents,,0.00000
4811064,Gibbons,2011,New Temp. Residents,,0.00000
4811064,Gibbons,2012,New Temp. Residents,,0.00000
4811064,Gibbons,2013,New Temp. Residents,,0.00000
4811064,Gibbons,2014,New Temp. Residents,,0.00000
4811065,Redwater,2014,New Temp. Residents,,30.00000
4811065,Redwater,2001,New Temp. Residents,,0.00000
4811065,Redwater,2002,New Temp. Residents,,0.00000
4811065,Redwater,2003,New Temp. Residents,,0.00000
4811065,Redwater,2004,New Temp. Residents,,5.00000
4811065,Redwater,2005,New Temp. Residents,,0.00000
4811065,Redwater,2006,New Temp. Residents,,5.00000
4811065,Redwater,2007,New Temp. Residents,,5.00000
4811065,Redwater,2008,New Temp. Residents,,0.00000
4811065,Redwater,2009,New Temp. Residents,,5.00000
4811065,Redwater,2010,New Temp. Residents,,5.00000
4811065,Redwater,2011,New Temp. Residents,,5.00000
4811065,Redwater,2012,New Temp. Residents,,5.00000
4811065,Redwater,2013,New Temp. Residents,,15.00000
